name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Dare to Care Community Kitchen · Visited link,"1200 S 28th St, Louisville, KY 40211",daretocare.org,(502) 966-3821,,4.1,,38.1781771,-85.9172144,Food Justice Organizations in Louisville 40211
Youth Alive Inc. - Food Distribution Center · Visited link,"1351 Catalpa St, Louisville, KY 40211",,,,,,38.1781771,-85.9172144,Food Justice Organizations in Louisville 40211
The Lords Kitchen COH · Visited link,"1811 Standard Ave, Louisville, KY 40210",thelordskitchen.com,(502) 413-0198,,4.6,,38.1781771,-85.9172144,Food Justice Organizations in Louisville 40211
Ujima Neighoborhood Place - Food Distribution Center · Visited link,"3610 Bohne Ave, Louisville, KY 40211",louisvilleky.gov,(502) 485-6710,,5.0,,38.1781771,-85.9172144,Food Justice Organizations in Louisville 40211
Feed Louisville · Visited link,"1334 Story Ave, Louisville, KY 40206",feedlouisville.org,,,5.0,,38.1781771,-85.9172144,Food Justice Organizations in Louisville 40211
"Bringing Justice Home, Inc. · Visited link",,bringingjusticehomelou.org,(502) 215-0155,,,,38.188805,-85.8209661,Food Justice Organizations in Louisville 40211
Kentucky Harvest · Visited link,"7705 National Turnpike, Louisville, KY 40214",kyharvest.org,(502) 894-9999,,4.3,,38.1419299,-85.8977431,Food Justice Organizations in Louisville 40211
Loaves and Fishes Inc · Visited link,"500 E Caldwell St, Louisville, KY 40203",loavesandfishesinc.com,(502) 718-5264,,4.8,,38.2389189,-85.8906509,Food Justice Organizations in Louisville 40211
"Change Today, Change Tomorrow · Visited link","2500 W Broadway Suite 3, Louisville, KY 40211",change-today.org,(502) 512-2160,,4.8,,38.2389189,-85.8906509,Food Justice Organizations in Louisville 40211
Highlands Community Ministries - Food Distribution Center · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,,,38.2389189,-85.8906509,Food Justice Organizations in Louisville 40211
New Roots · Visited link,"1800 Portland Ave #1060, Louisville, KY 40203",newroots.org,(502) 509-6770,,4.8,,38.2389189,-85.8906509,Food Justice Organizations in Louisville 40211
Louisville Association for Community Economics · Visited link,"1300 W Muhammad Ali Blvd Unit #127, Louisville, KY 40203",lace.coop,(502) 286-3477,,5.0,,38.2389189,-85.8906509,Food Justice Organizations in Louisville 40211
The Food Literacy Project · Visited link,"Paradise Ln, Louisville, KY 40258",foodliteracyproject.org,(502) 795-3365,,5.0,,38.1376812,-86.0152938,Food Justice Organizations in Louisville 40211
Louisville Metro Resilience and Community Services · Visited link,"701 W Ormsby Ave #201, Louisville, KY 40203",louisvilleky.gov,(502) 574-4377,,4.5,,38.2337338,-85.9109707,Food Justice Organizations in Louisville 40211
Dare To Care Senior Outreach Warehouse · Visited link,"3360 Commerce Center Pl, Louisville, KY 40211",daretocare.org,(502) 736-9916,,4.7,,38.2337338,-85.9109707,Food Justice Organizations in Louisville 40211
Highlands Community Ministries · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,4.8,,38.2337338,-85.9109707,Food Justice Organizations in Louisville 40211
Louisville Urban League · Visited link,"1535 W Broadway, Louisville, KY 40203",lul.org,(502) 585-4622,,4.4,,38.2337338,-85.9109707,Food Justice Organizations in Louisville 40211
Community Foundation of Louisville · Visited link,"325 W Main St #1110, Louisville, KY 40202",cflouisville.org,(502) 585-4649,,4.0,,38.2337338,-85.9109707,Food Justice Organizations in Louisville 40211
Greater Louisville Project · Visited link,"325 W Main St #1110, Louisville, KY 40202",greaterlouisvilleproject.org,(502) 855-6961,,,,38.2337338,-85.9109707,Food Justice Organizations in Louisville 40211
